,company,jcid,jkid,job_age,job_desc,job_loc,job_no,job_title,query_date,query_time
2184,Hertz,c59aaf35a527bbd3,28395a596a6e1878,7 days ago,"This could involve building visualizations in Tableau, writing SQL or Python code for building data model. As a Sr....","Estero, FL",5,Sr Fleet Supply Chain Analyst,2018-11-03,13:41:21
2185,Hertz,c59aaf35a527bbd3,ab43a015ca01fa6c,9 days ago,"Experience working in SQL Server environments - Installation, configuration, Availability Group (AG), clustering, troubleshooting capabilities....","Bannockburn, IL",6,Senior Systems Network Engineer,2018-11-03,13:41:21
2186,Hertz,c59aaf35a527bbd3,586da176030b38bd,17 days ago,"Ideally, data-mining and SQL capabilities. This is the 2nd executing layer within the Revenue Management organization....","Estero, FL",7,Revenue Management Analyst,2018-11-03,13:41:21
2187,Hertz,c59aaf35a527bbd3,a7e1a54ad70b1382,17 days ago,"General Responsibilities Job Purpose: Create adhoc reports using Access, Tableau, Cognos, Crystal Reporting and Web Focus as requested by department managers...","Oklahoma City, OK",8,"Sr. Business Analyst, Fleet Systems",2018-11-03,13:41:21
2188,Hertz,c59aaf35a527bbd3,5b85a7321c36e54c,30+ days ago,"Strong Background with SQL Query Language and Stored Procedures. Experience with any of the following preferred (Java, C#, PHP, C++, JSON, SQL)....","Park Ridge, NJ 07656",9,Senior Cloud Database Engineer,2018-11-03,13:41:21
2189,Hertz,c59aaf35a527bbd3,b04ae577fcb1485b,30+ days ago,"Database skills such as complex SQL queries, statistical software skills such as R, SPSS, or SAS; The primary mission of the Director, Operations Research is to...","Estero, FL",10,"Director, Operations Research",2018-11-03,13:41:21
2190,Calpine,efe31abdbc7a728d,122bc185fd2ca23f,10 days ago,"Perform analysis of business decisions and strategic issues, including issues related to plant operations and dispatch, commodity markets, asset and contract...","Houston, TX 77002 (Downtown area)",1,Transaction Analysis Mgr,2018-11-03,13:41:22
2191,Calpine,efe31abdbc7a728d,a7e939994ea42267,15 days ago,You will be managing multiple projects of varying priority and providing assistance to end users ranging from answering stakeholder questions through...,"San Diego, CA",2,Integrator/Developer,2018-11-03,13:41:22
2192,Calpine,efe31abdbc7a728d,0085889caea3718f,29 days ago,"• Resolve most complex technical issues, conferring with management when necessary Develop and implement solutions for complex system and architectural...","Houston, TX 77002 (Downtown area)",3,Sr. Web Developer,2018-11-03,13:41:22
2193,Calpine,efe31abdbc7a728d,17153748ae3bb509,30+ days ago,Assist users with day-to-day problems by troubleshooting moderately to highly complex problems occurring in programs or databases.,"San Diego, CA",4,Sr. Integrator/ Developer,2018-11-03,13:41:22
2194,Calpine,efe31abdbc7a728d,baee952cb7351ebd,30+ days ago,"Will Providing support and training associated with the operation of the systems, including induction and refresher training and arranging externally...","Houston, TX 77002 (Downtown area)",5,Commercial IS Analyst III,2018-11-03,13:41:22
2195,Calpine,efe31abdbc7a728d,c044725225ef31b5,30+ days ago,"This position is primarily responsible for supporting and updating the pricing, contracting, and deal-close software, including updating key pricing...","Houston, TX 77002 (Downtown area)",6,Commodity Pricing Business Analyst,2018-11-03,13:41:22
2196,Calpine,efe31abdbc7a728d,3fca86a615f633e5,30+ days ago,"Specify/build analytical tools and reports to create and distribute market risk information to various users within Calpine, including members of the front...","Houston, TX 77002 (Downtown area)",7,Risk Analyst,2018-11-03,13:41:22
2197,Mutual of Omaha,7f07a4e82fbeccf8,3de2b48ec16e0824,15 days ago,"Knowledge of one or more programming languages (e.g., C++, Python, R). Full Time Regular....","Omaha, NE",1,Portfolio Analyst-Public Fixed Income Securities,2018-11-03,13:41:23
2198,Mutual of Omaha,7f07a4e82fbeccf8,e048c780fa74815f,20 days ago,"Experience with server-side scripting languages such as PHP, Python, or Ruby. Full Time Regular....",Nebraska,2,User Experience Developer,2018-11-03,13:41:23
2199,Mutual of Omaha,7f07a4e82fbeccf8,da06cba87898f660,30 days ago,"Job no: 494742 Work type: Full Time Regular Location: Nebraska Categories: Actuarial At this time, we do not have any open roles in our Actuarial Student...","Omaha, NE",3,Actuary Student Program (Pre-ASA / ASA / Pre-FSA),2018-11-03,13:41:23
2200,Mutual of Omaha,7f07a4e82fbeccf8,2a5151021cbc4678,29 days ago,"Demonstrated experience of working with SAS, Teradata, R, Python and similar data extraction and analysis tools. Full Time Regular....","Omaha, NE",4,Senior Associate Marketing Analytics & Reporting,2018-11-03,13:41:23
2201,Mutual of Omaha,7f07a4e82fbeccf8,5ea0b30f37769c33,30+ days ago,Job no: 495285 Work type: Full Time Regular Location: Nebraska Categories: Information Technology This Application Systems Analyst role will combine Unix...,"Omaha, NE",5,Application Systems Administrator/Analyst,2018-11-03,13:41:23
2202,Mutual of Omaha,7f07a4e82fbeccf8,7f676d7256e6b8f5,30+ days ago,"3+ year proven data mining and/or applicable programming skills with SAS, SQL, R, Python or other comparable languages. Full Time Regular....","Omaha, NE",6,Manager Modeling & Data Analysis (Marketing Analytics),2018-11-03,13:41:23
2203,Mutual of Omaha,7f07a4e82fbeccf8,e048c780fa74815f,20 days ago,"Experience with server-side scripting languages such as PHP, Python, or Ruby. Full Time Regular....",Nebraska,1,User Experience Developer,2018-11-03,13:41:24
2204,Mutual of Omaha,7f07a4e82fbeccf8,3de2b48ec16e0824,15 days ago,"Knowledge of one or more programming languages (e.g., C++, Python, R). Full Time Regular....","Omaha, NE",2,Portfolio Analyst-Public Fixed Income Securities,2018-11-03,13:41:24
2205,Mutual of Omaha,7f07a4e82fbeccf8,da06cba87898f660,30 days ago,"Job no: 494742 Work type: Full Time Regular Location: Nebraska Categories: Actuarial At this time, we do not have any open roles in our Actuarial Student...","Omaha, NE",3,Actuary Student Program (Pre-ASA / ASA / Pre-FSA),2018-11-03,13:41:24
2206,Mutual of Omaha,7f07a4e82fbeccf8,2a5151021cbc4678,29 days ago,"Demonstrated experience of working with SAS, Teradata, R, Python and similar data extraction and analysis tools. Full Time Regular....","Omaha, NE",4,Senior Associate Marketing Analytics & Reporting,2018-11-03,13:41:24
2207,Mutual of Omaha,7f07a4e82fbeccf8,5ea0b30f37769c33,30+ days ago,Job no: 495285 Work type: Full Time Regular Location: Nebraska Categories: Information Technology This Application Systems Analyst role will combine Unix...,"Omaha, NE",5,Application Systems Administrator/Analyst,2018-11-03,13:41:24
2208,Mutual of Omaha,7f07a4e82fbeccf8,7f676d7256e6b8f5,30+ days ago,"3+ year proven data mining and/or applicable programming skills with SAS, SQL, R, Python or other comparable languages. Full Time Regular....","Omaha, NE",6,Manager Modeling & Data Analysis (Marketing Analytics),2018-11-03,13:41:24
2209,Mutual of Omaha,7f07a4e82fbeccf8,3de2b48ec16e0824,15 days ago,Consult with business partners on reports that provide portfolio performance vs various benchmarks in order to best inform portfolio managers within...,"Omaha, NE",1,Portfolio Analyst-Public Fixed Income Securities,2018-11-03,13:41:25
2210,Mutual of Omaha,7f07a4e82fbeccf8,e048c780fa74815f,20 days ago,"UX Developers will work closely with a team of designers, developers, and content strategists, as well as technology and business partners.",Nebraska,2,User Experience Developer,2018-11-03,13:41:25
2211,Mutual of Omaha,7f07a4e82fbeccf8,da06cba87898f660,30 days ago,The individuals in these positions will help develop customer-centric product solutions and provide analytical actuarial support that will contribute to the...,"Omaha, NE",3,Actuary Student Program (Pre-ASA / ASA / Pre-FSA),2018-11-03,13:41:25
2212,Mutual of Omaha,7f07a4e82fbeccf8,2a5151021cbc4678,29 days ago,This position supports Marketing and Enterprise efforts to optimize the performance of the Direct to Consumer channel while partnering with peers across...,"Omaha, NE",4,Senior Associate Marketing Analytics & Reporting,2018-11-03,13:41:25
2213,Mutual of Omaha,7f07a4e82fbeccf8,5ea0b30f37769c33,30+ days ago,Responsible for ensuring appropriate security and privacy measures are implemented on technology solutions to protect Company data from intentional or...,"Omaha, NE",5,Application Systems Administrator/Analyst,2018-11-03,13:41:25
2214,Mutual of Omaha,7f07a4e82fbeccf8,7f676d7256e6b8f5,30+ days ago,The Manager Modeling and Data Analysis is responsible for driving top line growth by leading development of targeting and segmentation solutions to improve...,"Omaha, NE",6,Manager Modeling & Data Analysis (Marketing Analytics),2018-11-03,13:41:25
2215,DICK'S Sporting Goods,55a2bdb0a91b873d,18712708cbc8b659,Today,To that end you will partner with appropriate personnel within DSG internal Audit and IT Security to ensure all compliance related issues are built into the...,"Coraopolis, PA 15108",1,Cyber Security Engineer,2018-11-03,13:41:26
2216,DICK'S Sporting Goods,55a2bdb0a91b873d,09e2b8da7857ebae,Today,"Software Engineers will also be charged with automating detection and repairs, as well as product configurations, performance tuning, monitoring and testing...","Coraopolis, PA 15108",2,Software Engineer- Labs (PT18),2018-11-03,13:41:26
2217,DICK'S Sporting Goods,55a2bdb0a91b873d,6c61910f8e546b07,Today,"The RE is expected to work with management, peers, and customers to define and implement the technical vision, improve monitoring tools, error detections...","Coraopolis, PA 15108",3,Customer Reliability Engineer,2018-11-03,13:41:26
2218,DICK'S Sporting Goods,55a2bdb0a91b873d,e74b229225edb940,4 days ago,"The Associate Data Manager - CDM prioritizes user stories alongside Data Engineering, supports stakeholder projects, and manages documentation and change...","Coraopolis, PA 15108",4,Associate Data Manager - Customer Data Management,2018-11-03,13:41:26
2219,DICK'S Sporting Goods,55a2bdb0a91b873d,2e91b90841f2ae9c,7 days ago,"Contribute to the design and testing of new or enhanced staffing methodologies; evaluate the costs/benefits, present findings, and support the scaling of...","Coraopolis, PA 15108",5,Data Scientist - Labor Planning & Analytics,2018-11-03,13:41:26
2220,DICK'S Sporting Goods,55a2bdb0a91b873d,0552d43e0fde7878,13 days ago,"The Software Engineer is responsible for joining a product team and contributing to the software design, software development, and overall product lifecycle...","Coraopolis, PA 15108",6,Software Engineer- Data Engineering (PT18),2018-11-03,13:41:26
2221,DICK'S Sporting Goods,55a2bdb0a91b873d,b8a84c8cdb42b677,8 days ago,"The Software Engineer is responsible for contributing to the software design, software development, and overall product lifecycle for a product that our...","Coraopolis, PA 15108",7,Software Engineer- Linux/Oracle (PT18),2018-11-03,13:41:26
2222,DICK'S Sporting Goods,55a2bdb0a91b873d,028118257a43fe59,8 days ago,"The Senior Software Engineer is responsible for joining a product team and contributing to the software design, software development, and overall product...","Coraopolis, PA 15108",8,Senior Software Engineer- Android (PT18),2018-11-03,13:41:26
2223,DICK'S Sporting Goods,55a2bdb0a91b873d,e1a0e06924d4eb83,9 days ago,"The Senior Software Engineer is responsible for joining a product team and contributing to the software design, software development, and overall product...","Coraopolis, PA 15108",9,Senior Software Engineer- iOS (PT18),2018-11-03,13:41:26
2224,DICK'S Sporting Goods,55a2bdb0a91b873d,157f3f5b3dfb9dad,15 days ago,"The Software Engineer is responsible for contributing to the software design, software development, and overall product lifecycle for a product that our...","Coraopolis, PA 15108",10,Software Engineer- Store Stabilization and Optimization (PT1...,2018-11-03,13:41:26
2225,"PulteGroup, Inc",abf5abce7eb2fbd3,8b37c7ce48dcc5e7,1 day ago,"Who We Are: PulteGroup: A Fortune 500 company, has been providing the American Dream of homeownership to families for more than 60 years. We “Build Consumer...","Englewood, CO",1,Product Owner / Business Analyst,2018-11-03,13:41:28
2226,"PulteGroup, Inc",abf5abce7eb2fbd3,165a62de94c71e4c,24 days ago,"Experience with MSSQL Server (OLAP, T-SQL, Stored Procedures, MS SQL Server Analysis Services, Reporting Services and Integration Services) is highly desirable....","Englewood, CO",2,Infrastructure Operations Engineer,2018-11-03,13:41:28
2227,"PulteGroup, Inc",abf5abce7eb2fbd3,4618ce63b637d796,30+ days ago,"Who We Are: PulteGroup: A Fortune 500 company, has been providing the American Dream of homeownership to families for more than 60 years. We “Build Consumer...","Englewood, CO",3,Product Owner/Senior Business Analyst,2018-11-03,13:41:28
2228,"Navistar, Inc.",0f74910f4101078d,7f12275d6c9f2ce8,2 days ago,"Experience with database technologies such as Oracle RDB, SQL Server, and Oracle. We are seeking a self-motivated, hands-on domain expert to join us as...","Lisle, IL",1,Application Analyst Lead,2018-11-03,13:41:28
2229,"Navistar, Inc.",0f74910f4101078d,399e434cefecabf1,30+ days ago,"DB2 (v8.0 or greater), DB2 query, and DB2 Connect, Oracle, SQL Server. The Software Engineer Lead will be responsible for designing and developing innovative...","Lisle, IL",2,Software Engineer Lead - Web Applications,2018-11-03,13:41:28
2230,"Navistar, Inc.",0f74910f4101078d,87a612f240e67c68,30+ days ago,"Appcelerator experience preferred, Javascript, Java, REST, JSON, integration with third party libraries, SQL. Navistar has an opening for Lead Mobile Developer...","Lisle, IL",3,Mobile Developer Lead,2018-11-03,13:41:28
2231,"Navistar, Inc.",0f74910f4101078d,7f12275d6c9f2ce8,2 days ago,"Experience with database technologies such as Oracle RDB, SQL Server, and Oracle. We are seeking a self-motivated, hands-on domain expert to join us as...","Lisle, IL",1,Application Analyst Lead,2018-11-03,13:41:29
2232,"Navistar, Inc.",0f74910f4101078d,399e434cefecabf1,30+ days ago,"DB2 (v8.0 or greater), DB2 query, and DB2 Connect, Oracle, SQL Server. The Software Engineer Lead will be responsible for designing and developing innovative...","Lisle, IL",2,Software Engineer Lead - Web Applications,2018-11-03,13:41:29
2233,"Navistar, Inc.",0f74910f4101078d,87a612f240e67c68,30+ days ago,"Appcelerator experience preferred, Javascript, Java, REST, JSON, integration with third party libraries, SQL. Navistar has an opening for Lead Mobile Developer...","Lisle, IL",3,Mobile Developer Lead,2018-11-03,13:41:29
2234,DCP Midstream,85785d2ae844ada5,9474af1333c9a28a,30+ days ago,SCADA ANALYST - (18000813) DESCRIPTION About DCP Midstream DCP Midstream is the largest processor of natural gas and natural gas liquids producer ensuring...,"Houston, TX",1,SCADA ANALYST,2018-11-03,13:41:30
2235,Veritiv,264e79d084cc0b0d,a7781b048b52064c,8 days ago,"Ability to use and guide others in the employment of analytical tools (Excel, Access, SQL). Veritiv has an expansive North American network with more than 180...","Norcross, GA 30071",1,"Manager, Inventory Management",2018-11-03,13:41:32
2236,Veritiv,264e79d084cc0b0d,1387b80ab76862ea,8 days ago,"Experience with database environments a plus (Access, SQL). Proven track record of developing technical skills a plus (VBA, SQL, Hyperion Planning rule...","Atlanta, GA 30328",2,FORECASTING & BUDGETING ANALYST III,2018-11-03,13:41:32
2237,Veritiv,264e79d084cc0b0d,b11ab309be88f1a5,22 days ago,"SQL Skills ( Writing complex queries to pull large data set, performing analysis on large data set using SQL queries etc)....","Norcross, GA 30071",3,Supply Chyain Analyst II,2018-11-03,13:41:32
2238,Veritiv,264e79d084cc0b0d,a3a9020c8724d6b6,30+ days ago,"Strong knowledge and experience with SQL databases. Veritiv has an expansive North American network with more than 180 locations, and we do business with....","Norcross, GA 30071",4,Microsoft Engineer,2018-11-03,13:41:32
2239,Veritiv,264e79d084cc0b0d,b846a1446b31dbf5,30+ days ago,"Experience in relational database reporting, oracle, MS Access, Excel, SQL, VB and spreadsheets. Maintain a high level of proficiency with multiple oracle...","Exton, PA 19341",5,Analyst I,2018-11-03,13:41:32
2240,AGCO,100d264d38bc6e1e,0f5084bb18137dff,1 day ago,"Knowledge of SQL and NoSQL databases including configuration, distribution, and replication patterns/practices....","Tremont, IL",1,Software Developer I Job,2018-11-03,13:41:32
2241,AGCO,100d264d38bc6e1e,a6fae2a07c7e6785,1 day ago,"Knowledge of SQL and NoSQL databases including configuration, distribution, and replication patterns/practices....","Tremont, IL",2,Software Test Engineeer II Job,2018-11-03,13:41:32
2242,AGCO,100d264d38bc6e1e,1a0ecb340251fbbb,3 days ago,"Knowledge of SQL and NoSQL databases including configuration, distribution, and replication patterns/practices....","Tremont, IL",3,Software Test Engineer I Job,2018-11-03,13:41:32
2243,AGCO,100d264d38bc6e1e,9a8f8b76422fb2af,17 days ago,"Primary programming languages include ColdFusion, JavaScript, HTML, XML, JSON with Microsoft SQL databases. IT Programmer/ Analyst Job....","Jackson, MN",4,IT Programmer/ Analyst Job,2018-11-03,13:41:32
2244,AGCO,100d264d38bc6e1e,52ea77e39440003b,23 days ago,"Knowledge of SQL and NoSQL databases including configuration, distribution, and replication patterns/practices....","Tremont, IL",5,IoT Software Development Leader Job,2018-11-03,13:41:32
2245,AGCO,100d264d38bc6e1e,f3b9e90c7838af14,28 days ago,"Test performance, features, and interfaces of Microsoft SQL Server databases. 3+ years’ experience with database (Microsoft SQL Server, other) testing,...","Hesston, KS",6,Project Engineer Job,2018-11-03,13:41:32
2246,Genworth,bf4f333dc99b55e9,e461e967bf409d37,4 days ago,Experience in object-oriented programming languages specifically using either .NET or Java and relational database technologies like SQL Server or Oracle or...,"Richmond, VA",1,Application Developer,2018-11-03,13:41:33
2247,Genworth,bf4f333dc99b55e9,dd09428ef22f0b4f,8 days ago,"Ability to code in R, Python, and/or SAS. The Modeling Analyst is an exciting opportunity for an analytics professional to leverage analytics, staffing,...","Raleigh, NC 27601 (Central area)",2,Modeling Analyst,2018-11-03,13:41:33
2248,Genworth,bf4f333dc99b55e9,34d5f9722c77d46c,11 days ago,"Ability to SQL code and/or write scripting. As the Manager of the Claims Operations Controllership team, you are a trusted Operations control advisor and a...","Richmond, VA",3,Operations Controllership Manager,2018-11-03,13:41:33
2249,Genworth,bf4f333dc99b55e9,8690d616276cfc6c,11 days ago,"Development experience in scripting language (PHP, Python, Perl, etc.). As the Manager of the Data Analytics team, you are responsible for providing subject...","Richmond, VA",4,Data Analysis Manager,2018-11-03,13:41:33
2250,Genworth,bf4f333dc99b55e9,40a9423d23e22647,11 days ago,"Ability to SQL code and/or write scripting. As the Manager of the Claims Operations Controllership team, you are a trusted Operations control advisor and a...","Richmond, VA",5,Manager of the Claims Operations Controllership,2018-11-03,13:41:33
2251,Genworth,bf4f333dc99b55e9,3ef8c059e4f8bf60,11 days ago,"Development experience in scripting language (PHP, Python, Perl, etc.). As the Manager of the Data Analytics team, you are responsible for providing subject...","Richmond, VA",6,Data Analyst Manager,2018-11-03,13:41:33
2252,Genworth,bf4f333dc99b55e9,e6b2a47a2a8adb35,11 days ago,"Programming skills in SAS, SQL, R, Python, MatLab. Genworth is the market leader in Long Term Care Insurance....","Richmond, VA",7,"Modeling Analyst, In-Force Management, Long Term Care",2018-11-03,13:41:33
2253,Genworth,bf4f333dc99b55e9,e08544c2f250fb44,11 days ago,"Advanced level working knowledge of Excel, Spotfire, SQL and Business Objects. The Senior Manager of Operations Analysis will lead the data analytics and...","Lynchburg, VA 24513",8,"Senior Manager, Operations Analysis",2018-11-03,13:41:33
2254,Genworth,bf4f333dc99b55e9,c0b4b35bbdd91e79,11 days ago,"Programming skills in SAS, SQL, R, Python, MatLab. Genworth is the market leader in Long Term Care Insurance....","Richmond, VA",9,"Modeling Analyst, In-Force Management, LIC Insurance",2018-11-03,13:41:33
2255,Genworth,bf4f333dc99b55e9,bd2cabd0c48170da,11 days ago,"Advanced level working knowledge of Excel, Spotfire, SQL and Business Objects. The Senior Manager of Operations Analysis will lead the data analytics and...","Roanoke, VA",10,"Senior Manager, Operations Analysis - Work in Lynchburg, VA",2018-11-03,13:41:33
2256,Univar,7b05d8772f822694,e5705b33c3ab9627,16 days ago,"Corporate Account Pricing Coordinator Location: Houston, TX, US, 77070 Company: Univar USA Requisition ID: 9449 It starts with great chemistry. Univar is...","Houston, TX 77070",1,Corporate Account Pricing Coordinator,2018-11-03,13:41:35
2257,Univar,7b05d8772f822694,e5705b33c3ab9627,16 days ago,"Corporate Account Pricing Coordinator Location: Houston, TX, US, 77070 Company: Univar USA Requisition ID: 9449 It starts with great chemistry. Univar is...","Houston, TX 77070",1,Corporate Account Pricing Coordinator,2018-11-03,13:41:35
2258,Alamo Drafthouse Cinemas,5cfd308c0a519a48,82f38b22d2e80ec2,4 days ago,"Strong SQL experience with the ability to develop, tune and debug complex SQL applications. The ideal candidate must have a strong statistics background and be...","Austin, TX 78701 (Downtown area)",1,Data Scientist - Own All Our Big Data Initiatives,2018-11-03,13:41:37
2259,Alamo Drafthouse Cinemas,5cfd308c0a519a48,82f38b22d2e80ec2,4 days ago,"Strong SQL experience with the ability to develop, tune and debug complex SQL applications. The ideal candidate must have a strong statistics background and be...","Austin, TX 78701 (Downtown area)",1,Data Scientist - Own All Our Big Data Initiatives,2018-11-03,13:41:38
2260,Lam Research,fb90332c857e2826,86ae09e54b4bbe3f,23 days ago,"Semiconductor Processing and Integration, 3D NAND, Computer-Aided Design (CAD) and Modeling, Python scripting language, Technical Writing, Communication and...","Fremont, CA",1,SP&I - Software Applications Engineer (Coventor),2018-11-03,13:41:39
2261,Lam Research,fb90332c857e2826,9bc5361e6749b451,30+ days ago,"Experience in programming with Fortran/ C/ C++, Python/ Matlab, OpenMP/MPI, and related SW tools. Together we move the Atoms that move the World “… We're on the...","Fremont, CA 94538 (Irvington area)",2,Product Engineer 3 (111787),2018-11-03,13:41:39
2262,Lam Research,fb90332c857e2826,c9adcad34673bd5b,30+ days ago,"10+ years of hands on programming experience (C++, JavaScript, R, python) in a professional software development environment....","Fremont, CA 94538 (Irvington area)",3,Senior Software Architect,2018-11-03,13:41:39
2263,Lam Research,fb90332c857e2826,1e04b9fd5cc01b81,30+ days ago,"Semiconductor/Memory Processing and Integration, Semiconductor Device Physics (preferred), Computer-Aided Design (CAD) and Modeling, Python scripting language,...","Fremont, CA",4,"Staff Engineer, SP&I (Coventor)",2018-11-03,13:41:39
2264,Lam Research,fb90332c857e2826,a738aa14729abfec,30+ days ago,"Boost, C++11 or later, Python. At Coventor, a Lam Research company, we build innovative software products to solve semiconductor technology challenges....","Waltham, MA",5,Sr. C++ Computational Physics/Math Developer (Coventor),2018-11-03,13:41:39
2265,Alaska Airlines,4cdc512b3763b02a,cd78b10e017a7df3,2 days ago,"A minimum of 5 years of Android, iOS, Go, Node.js, Python, Java, and/or C# engineering experience. ALASKA AIRLINES' STORY....","Seattle, WA 98194 (Downtown area)",1,"Sr Software Development Engineer, Day of Travel",2018-11-03,13:41:40
2266,Alaska Airlines,4cdc512b3763b02a,57643ad79a9ce77a,10 days ago,"Experience in data mining with large, complex datasets and SQL knowledge. Manager of E-Commerce Analytics....","Seattle, WA 98194 (Downtown area)",2,E-commerce Analyst II,2018-11-03,13:41:40
2267,Alaska Airlines,4cdc512b3763b02a,186998d278a5b428,7 days ago,"Strong SQL reading and writing skills. Database architecture, Big Data, Machine Learning, Business Intelligence, No-SQL Databases, Advanced Analytics, Data...","Seattle, WA 98194 (Downtown area)",3,Principal Solutions Architect,2018-11-03,13:41:40
2268,Alaska Airlines,4cdc512b3763b02a,3966ca6b3ea200df,30+ days ago,"Experience with SQL Server. Plays a lead role in the areas of ETL design, data modeling, and ETL development. Strong SQL reading and writing skills....","Seattle, WA 98194 (Downtown area)",4,"Sr. ETL Developer, Data Services",2018-11-03,13:41:40
2269,JLL,9917de3c28f569f6,54ee36e2fcaf6ed2,Today,Engage with colleagues and internal customers to reverse engineer existing business processes and identify core business requirements for new information...,"Chicago, IL 60631 (Norwood Park area)",1,"Senior Analyst, Technology Data & Information Management",2018-11-03,13:41:41
2270,JLL,9917de3c28f569f6,3c2c3896aac76a36,2 days ago,You will work closely with the BI manager to study formal and informal data to help better understand performance.,"Cincinnati, OH 45202 (Mount Adams area)",2,Business Intelligence Intern,2018-11-03,13:41:41
2271,JLL,9917de3c28f569f6,c247bf9bae3951d2,2 days ago,"This position requires interaction with the Account Leadership team, Client, Vendors, Operational, and Support staff and will be a fast paced environment...","Menlo Park, CA 94025",3,Integration Lead/Architect,2018-11-03,13:41:41
2272,JLL,9917de3c28f569f6,738e32c866d8473e,4 days ago,"Designing applications and database layouts, writing application code, writing presentation layer scripts and stylesheets.","Lombard, IL 60148",4,"Analyst, Tech Implementation",2018-11-03,13:41:41
2273,JLL,9917de3c28f569f6,ebd4b9cf92bf763e,10 days ago,The Robotics Technician 3 is expected to be a subject matter expert within the department and will act as a lead/mentor to junior Robotics Technicians.,"Edison, NJ",5,Robotics Technician III,2018-11-03,13:41:41
2274,JLL,9917de3c28f569f6,1c9af3317e5d6760,12 days ago,"Support and drive account based process consistency where installed to help ensure adherence to account deliverables, maximize process efficiency, and...","Parsippany, NJ",6,Corrigo Administrator (Virtual),2018-11-03,13:41:41
2275,JLL,9917de3c28f569f6,5721664ea5eb0443,12 days ago,You will partner with data owners to understand business requirements and common reporting/analysis use cases and work with technical and business teams to...,"Philadelphia, PA",7,BI Analyst (Virtual),2018-11-03,13:41:41
2276,JLL,9917de3c28f569f6,805064284857c7f0,12 days ago,"The Performance Manager has responsibility for performance management and alignment to Business Intelligence (BI) and Analytics function, as well as the...","Philadelphia, PA",8,Performance Manager (Virtual),2018-11-03,13:41:41
2277,JLL,9917de3c28f569f6,864b45f55b4a8eae,10 days ago,"Support and drive account based process consistency where installed to help ensure adherence to account deliverables, maximize process efficiency, and...","Rochester, NY",9,"Sr. Associate, Systems Support",2018-11-03,13:41:41
2278,JLL,9917de3c28f569f6,ac0b33eb4dc8bcfd,8 days ago,Coordinate workflow and handoffs between client team and IT • Demand Log Oversight • Coordinate with Product Manager and Product Operations Manager for...,"Chicago, IL 60631 (Norwood Park area)",10,"Senior Specialist, Tech Products",2018-11-03,13:41:41
2279,Anixter,87a89eed4f0f35b3,df85477afaa61aa6,9 days ago,"Creative thinker, who can come up with simple yet effective business solutions Strong Customer Service Skills Proficient in Excel and MS Access Knowledge of...","Glenview, IL 60026",1,IAP BI Analyst,2018-11-03,13:41:42
2280,Anixter,87a89eed4f0f35b3,3f5461c41efef993,14 days ago,"Engage as the subject matter expert on our selected platforms – including SQL Server, Power BI (including DAX), SSRS – and successfully deploy business...","Glenview, IL 60026",2,Senior Business Intelligence Analyst,2018-11-03,13:41:42
2281,Anixter,87a89eed4f0f35b3,8506ef456c9344c5,30+ days ago,"Qualified candidates will also possess a solid working knowledge of SQL, and exposure to SQL Server database environments....","Glenview, IL 60026",3,Operations Specialist - Applications,2018-11-03,13:41:42
2282,Anixter,87a89eed4f0f35b3,5cbef365c7ae960a,30+ days ago,"Experience with programming in Progress 4GL/ABL (Advanced Business Language), Unix/Linux and Windows scripting, XML, SQL. IT Manager/Lead Progress Developer....","Dallas, TX",4,IT Manager - Lead Progress Developer,2018-11-03,13:41:42
2283,Anixter,87a89eed4f0f35b3,94ce7ca8c238af66,30+ days ago,"Design, code, test, and aggregate results from SQL queries to provide information to users. Business Intelligence Analyst....","Glenview, IL 60026",5,Business Intelligence Analyst,2018-11-03,13:41:42
2284,Campbell's Soup,f9cdc9967c2cc5f8,30e5c4ac6dc229a7,21 days ago,"Familiarity with scripts in languages such as Python, BASH, or PowerShell. Imagine...working for a company that knows that its people are the key to its success...","Camden, NJ",1,TVM/Application Security Specialist,2018-11-03,13:41:43
2285,Campbell's Soup,f9cdc9967c2cc5f8,3d879c0ade5726a4,24 days ago,Familiarity with common scripting languages like Perl and/or Python. Imagine...working for a company that knows that its people are the key to its success in...,"Camden, NJ",2,"Security Incident Response Analyst, IT Security",2018-11-03,13:41:43
2286,Campbell's Soup,f9cdc9967c2cc5f8,66c9d9216b38d315,30 days ago,"Experience in SQL is a plus. Driving insights from data, experience with tools and concepts related to data and analytics, such as dimensional modeling, ETL,...","Camden, NJ",3,Revenue Optimization Analyst,2018-11-03,13:41:43
2287,United States Postal Service,e1d100e5797dc264,d55c8f8c2f6cdd9a,3 days ago,"Languages such as JAVA, SQL, COBOL and/or Visual Basic. SharePoint, Visual Studio, NET services, Visual C++ and MS SQL Server. United States Postal Service....","San Mateo, CA",1,COMPUTER ANLYST/PRGMR ASSOC,2018-11-03,13:41:45
2288,Biomet,6e20789115aba4c7,04ed40c85a449427,4 days ago,"Hands on experience with reporting and analytics tools, such as SAS/Base programming, R, SQL, Excel, and VBA or similar;...","Westminster, CO",1,Senior Business Analyst,2018-11-03,13:41:46
2289,Biomet,6e20789115aba4c7,700d52bc3b51f322,8 days ago,"Proficient in process development, SQL and Tableau. Responsible for assisting in the development and implementation of Lean/Continuous Improvement methods and...","Warsaw, IN",2,Process Engineer,2018-11-03,13:41:46
